source;target;weight
Kaszuba Marcin;Rychlik Marcin;4
Kaszuba Marcin;Gronostajki Zbigniew;1
Kaszuba Marcin;Ziemba Jacek;23
Kaszuba Marcin;Dworzak Łukasz;3
Kaszuba Marcin;Gronosta Zbigniew;1
Kaszuba Marcin;Jabłoński Paweł;1
Kaszuba Marcin;Kaszuba Marcin;23
Janus A.;Janus A.;11
Janus A.;Granat Kazimierz;6
Janus A.;Samociuk Bartłomiej;2
Janus A.;Stachowicz Mateusz;6
Granat Kazimierz;Markuszewska K.;1
Granat Kazimierz;Kamiński Michał;3
Granat Kazimierz;Granat Kazimierz;29
Granat Kazimierz;Nowak Daniel;6
Granat Kazimierz;Paduchowicz P.;2
Granat Kazimierz;Mazulis J.;1
Granat Kazimierz;Pałyga Łukasz;10
Granat Kazimierz;Opyd B.;6
Granat Kazimierz;Stachowicz Mateusz;25
Kurzawa Adam;Widomski Paweł;1
Kurzawa Adam;Kurzawa Adam;7
Kurzawa Adam;Kotowski Piotr;1
Nowak Daniel;Nowak Daniel;7
Nowak Daniel;Opyd B.;6
Nowak Daniel;Stachowicz Mateusz;12
Stachowicz Mateusz;Markuszewska K.;1
Stachowicz Mateusz;Obuchowski P.;1
Stachowicz Mateusz;Gal B.;3
Stachowicz Mateusz;Kamiński Michał;3
Stachowicz Mateusz;Paduchowicz P.;2
Stachowicz Mateusz;Mazulis J.;1
Stachowicz Mateusz;Pałyga Łukasz;10
Stachowicz Mateusz;Opyd B.;6
Stachowicz Mateusz;Stachowicz Mateusz;26
Lachowicz Marzena M.;Lachowicz Maciej B.;3
Lachowicz Marzena M.;Lachowicz Marzena M.;2
Lachowicz Maciej B.;Lachowicz Maciej B.;1
Nemś M.;Kasperski Jacek;6
Nemś M.;Nemś Artur;5
Nemś M.;Nemś M.;8
Nemś M.;Pomorski Michał;1
Kasperski Jacek;Kasperski Jacek;13
Kasperski Jacek;Gil Bartosz;4
Kasperski Jacek;Nemś Artur;4
Kasperski Jacek;Pomorski Michał;1
Kasperski Jacek;Grabowska Beata;2
Cichoñ Aleksandra;Cichoñ Aleksandra;1
Cichoñ Aleksandra;Pacak Anna;1
Cichoñ Aleksandra;Anisimov Sergey;1
Cichoñ Aleksandra;Pandelidis Demis;2
Kolasiński Piotr;Rogala Zbigniew;2
Kolasiński Piotr;Kolasiński Piotr;18
Kolasiński Piotr;Błasiak Przemysław;8
Kolasiński Piotr;Rak Józef;5
Kolasiński Piotr;Gnutek Zbigniew;1
Kolasiński Piotr;Pomorski Michał;2
Nemś Artur;Nemś Artur;4
Nemś Artur;Ruziewicz Adam;1
Gnutek Zbigniew;Rak Józef;5
Gnutek Zbigniew;Gnutek Zbigniew;1
Gnutek Zbigniew;Pomorski Michał;1
Mazurek Wojciech B.;Bryszewska-Mazurek Anna;2
Mazurek Wojciech B.;Mazurek Wojciech B.;2
Maleszka Bernadetta;Maleszka Bernadetta;10
Indyka-Piasecka Agnieszka;Błażejczyk Ida;1
Indyka-Piasecka Agnieszka;Indyka-Piasecka Agnieszka;8
Indyka-Piasecka Agnieszka;Krzewińska Justyna;1
Indyka-Piasecka Agnieszka;Myka Jakub;1
Indyka-Piasecka Agnieszka;Telec Zbigniew;5
Indyka-Piasecka Agnieszka;Kurc Roman;1
Mianowska Bernadetta;Mianowska Bernadetta;9
Mirski Zbigniew;Mirski Zbigniew;4
Wojdat Tomasz;Kubica Krzysztof;1
Wojdat Tomasz;Krupiński Szymon;1
Wojdat Tomasz;Wojdat Tomasz;2
Matusiak Tomasz;Matusiak Tomasz;1
Jedwabny Wiktoria;Jedwabny Wiktoria;3
Miziak Piotr;Miziak Piotr;4
Miziak Piotr;Rychlewski Tomasz;1
Sowa Andrzej E.;Sowa Andrzej E.;8
Sowa Andrzej E.;Duchiewicz Jan;3
Duchiewicz Jan;Duchiewicz Jan;2
Dowgiałło-Plenkiewicz B.;Dowgiałło-Plenkiewicz B.;2
Królicki Franciszek;Królicki Franciszek;1
Szczygieł Jerzy;Radomyski Bohdan;2
Szczygieł Jerzy;Szczygieł Jerzy;23
Szczygieł Jerzy;Surygała Jan;1
Szczygieł Jerzy;Smykowski Daniel;2
Surygała Jan;Surygała Jan;1
Kobel Przemysław;Kobel Przemysław;1
Rudnicka Ewa;Kaszewski Dominik;1
Rudnicka Ewa;Marcińczuk Michał;3
Rudnicka Ewa;Janz Arkadiusz;10
Rudnicka Ewa;Czachor Gabriela;2
Rudnicka Ewa;Piaseckr Maciej;1
Rudnicka Ewa;Rudnicka Ewa;13
Rudnicka Ewa;Wendelberger Michał;2
Rudnicka Ewa;Naskrȩt Tomasz;2
Rudnicka Ewa;Dziob Agnieszka;6
Rudnicka Ewa;Dobrowolska-Pigoń Marta;1
Rudnicka Ewa;Wieczorek Justyna;1
Rudnicka Ewa;Kalińlski Michał;1
Rudnicka Ewa;Kȩdzia Paweł;6
Marcińczuk Michał;Kaczmarek Adam;1
Marcińczuk Michał;Marcińczuk Michał;24
Marcińczuk Michał;Ptak Marcin;2
Marcińczuk Michał;Pawlaczek Adam;1
Marcińczuk Michał;Oleksy Marcin;5
Marcińczuk Michał;Piasecki Dominik;1
Marcińczuk Michał;Orłowicz Paweł;1
Marcińczuk Michał;Wardyński Adam;2
Marcińczuk Michał;Wieczorek Jan;1
Marcińczuk Michał;Ramocki Radosław;3
Marcińczuk Michał;Kocoń Jan;9
Marcińczuk Michał;Kurc Roman;4
Janz Arkadiusz;Janz Arkadiusz;2
Janz Arkadiusz;Kocoń Jan;2
Piaseckr Maciej;Dziob Agnieszka;4
Piaseckr Maciej;Kȩdzia Paweł;3
Wardyński Adam;Ptak Marcin;2
Wardyński Adam;Wardyński Adam;1
Wardyński Adam;Ramocki Radosław;2
Wardyński Adam;Kocoń Jan;6
Ramocki Radosław;Kłyk Łukasz;1
Ramocki Radosław;Ramocki Radosław;4
Ramocki Radosław;Kurc Roman;2
Kurc Roman;Kurc Roman;4
Dziob Agnieszka;Dziob Agnieszka;3
Dziob Agnieszka;Kȩdzia Paweł;1
Kȩdzia Paweł;Kocoń Jan;2
Kȩdzia Paweł;Orlińska Marlena;1
Kȩdzia Paweł;Kȩdzia Paweł;5
Florek Jan;Florek Jan;10
Widomski Paweł;Widomski Paweł;7
Widomski Paweł;Rychlik Marcin;2
Widomski Paweł;Ziemba Jacek;13
Widomski Paweł;Dworzak Łukasz;2
Widomski Paweł;Jabłoński Paweł;1
Grodzka Emilia;Grodzka Emilia;4
Kucharski Paweł;Kucharski Paweł;4
Kotowski Piotr;Kotowski Piotr;2
Jaglarz Anna;Jaglarz Anna;3
Charytonowicz Jerzy;Charytonowicz Jerzy;1
Majewska Małgorzata;Majewska Małgorzata;1
Śródka Wiesław;Śródka Wiesław;11
Rogala Maja M.;Rogala Maja M.;1
Godlewski Grzegorz;Godlewski Grzegorz;2
Ptak Marcin;Ptak Marcin;1
Pawlaczek Adam;Pawlaczek Adam;1
Kocoń Jan;Kocoń Jan;11
Aniszewska Dorota;Czopor Julita;2
Aniszewska Dorota;Aniszewska Dorota;12
Czopor Julita;Czopor Julita;2
Cetera Adam;Cetera Adam;1
Bomba Jacek Marcin;Bomba Jacek Marcin;2
Kowal Michał;Kowal Michał;1
Kowal Michał;Jóskiewicz Zbigniew M.;1
Kowal Michał;Zieliński Ryszard J.;2
Kowal Michał;Kubal Sławomir;2
Piotrowski Piotr;Piotrowski Piotr;1
Jóskiewicz Zbigniew M.;Jóskiewicz Zbigniew M.;3
Zieliński Ryszard J.;Zieliski Ryszard J.;1
Zieliński Ryszard J.;Zieliński Ryszard J.;5
Zieliński Ryszard J.;Kubal Sławomir;1
Kubal Sławomir;Kubal Sławomir;2
Hachoł Andrzej;Zarowska Anna;1
Hachoł Andrzej;Nowak Wioletta;5
Hachoł Andrzej;Szul-Pietrzak Elzbieta;2
Hachoł Andrzej;Hachoł Andrzej;5
Zarowska Anna;Nowak Wioletta;3
Nowak Wioletta;Nowak Wioletta;7
Nowak Wioletta;Szul-Pietrzak Elzbieta;2
Stefanowicz Ewelina;Stefanowicz Ewelina;1
Bryszewska-Mazurek Anna;Bryszewska-Mazurek Anna;2
Anisimov Sergey;Pacak Anna;11
Anisimov Sergey;Anisimov Sergey;35
Anisimov Sergey;Karpuk Michał;2
Anisimov Sergey;Pandelidis Demis;32
Pandelidis Demis;Pacak Anna;11
Pandelidis Demis;Karpuk Michał;2
Pandelidis Demis;Pandelidis Demis;32
Trusek Anna;Trusek Anna;2
Trusek Anna;Czyżewska Katarzyna;1
Czyżewska Katarzyna;Czyżewska Katarzyna;1
Podwórna Monika;Podwórna Monika;13
Mulak Grażyna;Mulak Grażyna;1
Gładysz Malgorzata;Gładysz Malgorzata;1
Gładysz Malgorzata;Kamiński Tomasz;2
Gładysz Malgorzata;Bień Jan;4
Gładysz Malgorzata;Zukowski Stanislaw;1
Gładysz Malgorzata;Mazur-Śniady Krystyna;2
Zielichowski-Haber Wojciech;Zukowski Stanislaw;3
Zukowski Stanislaw;Zukowski Stanislaw;2
Zukowski Stanislaw;Mazur-Śniady Krystyna;1
Mironowicz Władysław;Mazur-Śniady Krystyna;2
Mazur-Śniady Krystyna;Mazur-Śniady Krystyna;1
Jȩdrusik Maria;Wierczok Arkadiusz J.;1
Jȩdrusik Maria;Świerczok Arkadiusz;5
Jȩdrusik Maria;Jȩdrusik Maria;4
Jȩdrusik Maria;Jdrusik Maria;1
Wierczok Arkadiusz J.;Świerczok Arkadiusz;1
Świerczok Arkadiusz;Jeogonekdrusik M.;1
Świerczok Arkadiusz;Świerczok Arkadiusz;7
Świerczok Arkadiusz;Jdrusik Maria;1
Błażejczyk Ida;Błażejczyk Ida;1
Kajdanowicz Tomasz;Doskocz Piotr;3
Kajdanowicz Tomasz;Tuligłowicz Włodzimierz;2
Kajdanowicz Tomasz;Szymański Piotr;6
Kajdanowicz Tomasz;Plamowski Sławomir;5
Kajdanowicz Tomasz;Kulisiewicz Marcin;1
Kajdanowicz Tomasz;Kajdanowicz Tomasz;53
Kajdanowicz Tomasz;Skibicki Krzysztof;2
Kajdanowicz Tomasz;Augustyniak Łukasz;8
Kajdanowicz Tomasz;Indyk Wojciech;7
Kajdanowicz Tomasz;Smȩtek Magdalena;1
Kajdanowicz Tomasz;Kukul Jakub;1
Kajdanowicz Tomasz;Litwin Krzysztof;1
Kajdanowicz Tomasz;Michalski Radosław;15
Kajdanowicz Tomasz;Kukła Grzegorz Stanisław;2
Kajdanowicz Tomasz;Filipowski Tomasz;3
Kajdanowicz Tomasz;Saganowski Stanisław;4
Kozłowska Justyna;Nacia̧zek Paulina;1
Kozłowska Justyna;Roztoczyńska Agnieszka;8
Kozłowska Justyna;Kozłowska Justyna;13
Nacia̧zek Paulina;Nacia̧zek Paulina;1
Nacia̧zek Paulina;Roztoczyńska Agnieszka;3
Zawada Agnieszka;Zawada Agnieszka;7
Zawada Agnieszka;da Silva Daniel Luiz;1
Roztoczyńska Agnieszka;Roztoczyńska Agnieszka;7
Siekierka Anna;Siekierka Anna;10
Magiera Anna;Magiera Anna;3
Budzisz Joanna Karolina;Budzisz Joanna Karolina;7
Broczkowska Katarzyna;Broczkowska Katarzyna;1
Broczkowska Katarzyna;Kapała Jan;1
Lisek I.;Lisek I.;2
Lisek I.;Kapała Jan;8
Szymanska-Kolodziej Monika;Szymanska-Kolodziej Monika;1
Szymanska-Kolodziej Monika;Kolodziej Pavel;1
Kolodziej Pavel;Kolodziej Pavel;1
Kapała Jan;Skudlarski Krzysztof;9
Kapała Jan;Dudek Jerzy;2
Kapała Jan;Chuda Alina;1
Kapała Jan;Kapała Jan;32
Kapała Jan;Dańczak Anna;4
Kapała Jan;Kapaa Jan;1
Szlachcic Ewa;Greblicki Jerzy W.;2
Szlachcic Ewa;Kotowski Jerzy F.;4
Szlachcic Ewa;Szlachcic Ewa;4
Nikodem Jan;Woda Marek;5
Nikodem Jan;Nikodem Jan;39
Nikodem Jan;Nikodem MacIej;9
Nikodem Jan;Ułasiewicz Jȩdrzej;1
Nikodem Jan;Kotowski Jerzy F.;5
Nikodem Jan;Nikodem Mac Iej;1
Nikodem Jan;Wytyczak-Partyka Andrzej;11
Nikodem Jan;Nikodem Michał;1
Greblicki Jerzy W.;Greblicki Jerzy W.;7
Greblicki Jerzy W.;Kotowski Jerzy F.;8
Ułasiewicz Jȩdrzej;Ułasiewicz Jȩdrzej;1
Ułasiewicz Jȩdrzej;Kotowski Jerzy F.;5
Kotowski Jerzy F.;Ochla Mariusz;2
Kotowski Jerzy F.;Kotowski Jerzy F.;13
Kotowski Jerzy F.;Oko Jacek;4
Malecha Ziemowit Miłosz;Lubryka Eliza;1
Malecha Ziemowit Miłosz;Kudela Henryk;9
Malecha Ziemowit Miłosz;Płuszka Paweł;3
Malecha Ziemowit Miłosz;Dorosz Paweł;1
Malecha Ziemowit Miłosz;Noga Andrzej;1
Malecha Ziemowit Miłosz;Poliski Jarosaw;1
Malecha Ziemowit Miłosz;Malecha Ziemowit Miłosz;16
Malecha Ziemowit Miłosz;Wojcieszak Paweł;1
Malecha Ziemowit Miłosz;Duda P.;1
Malecha Ziemowit Miłosz;Tomczak Tadeusz;1
Malecha Ziemowit Miłosz;Brenk Arkadiusz Patryk;4
Tomczak Tadeusz;Tomczak Tadeusz;2
Tarnawski Wojciech;Tarnawski Wojciech;2
Marciniak Henryk;Marciniak Henryk;2
Bujnowska Boźena;Bujnowska Boźena;2
Kaczmarska H.;Kaczmarska H.;1
Serafin Jacek;Serafin Jacek;5
Serafin Jacek;Downarowicz Tomasz;19
Downarowicz Tomasz;Huczek Dawid;8
Downarowicz Tomasz;Frej Bartosz;8
Downarowicz Tomasz;Downarowicz Tomasz;41
Matkowski Zygmunt;Matkowski Zygmunt;3
Matkowski Zygmunt;Goetzke-Pala Adelajda;3
Goetzke-Pala Adelajda;Goetzke-Pala Adelajda;1
Ratajczak Joanna;Ratajczak Joanna;9
Dymek Martyna;Dymek Martyna;11
Kozioł Agata;Kozioł Agata;4
Szafrańska Monika E.;Szafrańska Monika E.;6
Pelesz Adam;Pelesz Adam;4
Gizicki Wojciech;Gizicki Wojciech;1
Bawiec Marek A.;Nikodem MacIej;5
Bawiec Marek A.;Bawiec Marek A.;4
Nikodem MacIej;Woda Marek;2
Nikodem MacIej;Surmacz Tomasz R.;3
Nikodem MacIej;Nikodem MacIej;13
Nikodem MacIej;Nikodem Mac Iej;6
Nikodem MacIej;Jankowski Tomasz;1
Berezowski Krzysztof S.;Nikodem Mac Iej;4
Berezowski Krzysztof S.;Berezowski Krzysztof S.;5
Wytyczak-Partyka Andrzej;Wytyczak-Partyka Andrzej;11
Jabłoński Bartosz;Jabłoński Bartosz;6
Bachman Aleksander;Bachman Aleksander;2
Nowak Henryk;Nowak Henryk;7
Nowak Henryk;Włodarczyk Dominik;1
Nowak Henryk;Śliwińska Elzbieta;1
JabŁoński Andrzej;JabŁoński Andrzej;2
JabŁoński Andrzej;Stachno Andrzej;3
Stachno Andrzej;Stachno Andrzej;5
Romanowski Andrzej;Romanowski Andrzej;3
Kudela Henryk;Kudela Henryk;15
Kudela Henryk;Kosior Andrzej;6
Grygoriev Anatolii;Grygoriev Anatolii;1
Kostecki Stanisław W.;Herrera Granados Oscar;2
Kostecki Stanisław W.;Kostecki Stanisław W.;4
Muciek Andrzej Konstanty;Muciek Andrzej Konstanty;4
Francik Andrzej;Mammo T.;2
Francik Andrzej;Francik Andrzej;5
Mammo T.;Mammo T.;2
Nguyen Huy Coung;Nguyen Huy Coung;1
Myka Jakub;Telec Zbigniew;2
Telec Zbigniew;Londzin Bartosz;2
Telec Zbigniew;Marczuk Paulina;1
Telec Zbigniew;Matczuk Paulina;1
Telec Zbigniew;Talaga Michał;2
Telec Zbigniew;Baczyńska Paulina;2
Telec Zbigniew;Popowicz Patryk;2
Telec Zbigniew;Muke Patient Zihisire;1
Telec Zbigniew;Łuczak Tomasz;4
Telec Zbigniew;Bańczyk Karol;1
Telec Zbigniew;Drygielski Marcin;1
Telec Zbigniew;Smȩtek Magdalena;8
Telec Zbigniew;Trawiński Grzegorz;14
Telec Zbigniew;Telec Zbigniew;33
Telec Zbigniew;Kutrzyński Marcin;4
Telec Zbigniew;Krasnoborski Jacek;1
Telec Zbigniew;Trawi Ń Ski Bogdan;2
Telec Zbigniew;Malinowski Adrian;1
Telec Zbigniew;Osada Krzysztof;2
Telec Zbigniew;Piwowarczyk Mateusz;8
Telec Zbigniew;Krzystanek Marek;1
Telec Zbigniew;Roman Marta;2
Telec Zbigniew;Graczyk Magdalena;2
Szarska Stanisława;St Szarska S.;1
Szarska Stanisława;Szarska Stanisława;3
Szarska Stanisława;Borsowska Agata;1
Borsowska Agata;Borsowska Agata;1
Maniak Halina;Maniak Halina;1
Janicka Anna Barbara;Górniak Aleksander;2
Janicka Anna Barbara;Walkowiak Wojciech;1
Janicka Anna Barbara;Janicka Anna Barbara;5
Górniak Aleksander;Górniak Aleksander;2
Walkowiak Wojciech;Walkowiak Wojciech;4
Walkowiak Wojciech;Kolanek Czesław;3
Pawłowska Agnieszka;Pawłowska Agnieszka;1
Baranska Joanna A.;Baranska Joanna A.;1
Iwańczuk Andrzej;Iwańczuk Andrzej;1
Burzyńska Karolina;Burzyńska Karolina;1
Sobianowska-Turek Agnieszka;Wasiewska Stefania;1
Sobianowska-Turek Agnieszka;Sobianowska-Turek Agnieszka;6
Sobianowska-Turek Agnieszka;Wierzbicka Weronika;1
Laska Marta;Laska Marta;1
Gibas Krzysztof;Gibas Krzysztof;1
Matuska Sabina;Matuska Sabina;1
Kolonko Marta;Kolonko Marta;2
Gostomczyk MieczysŁaw Adam;Kuropka Józef;1
Siwoń Zbigniew A.;Siwoń Zbigniew A.;2
Pacak Anna;Pacak Anna;1
Karpuk Michał;Karpuk Michał;2
Smykowski Daniel;Smykowski Daniel;3
Bajcar Beata;Bajcar Beata;4
Bajcar Beata;Babiak Jolanta;3
Borkowska Anna;Borkowska Anna;1
Borkowska Anna;Jach Katarzyna;1
Babiak Jolanta;Babiak Jolanta;3
Jach Katarzyna;Kuliński Marcin;2
Jach Katarzyna;Jach Katarzyna;3
Llorens-Quintana Clara;Llorens-Quintana Clara;5
Skupień Emilia;Skupień Emilia;1
Leicht Aleksander;Leicht Aleksander;9
Leicht Aleksander;Makowski Krzysztof;9
Wilk Marcin J.;Wilk Marcin J.;2
Wilk Marcin J.;Makowski Krzysztof;3
Makowski Krzysztof;Makowski Krzysztof;15
Czarna Irmina;Czarna Irmina;8
Kern Rafał;Kern Rafał;4
Barcikowski Michał;Barcikowski Michał;2
Duda Monika Maria;Duda Monika Maria;1
Duda Monika Maria;Błażejewski Wojciech;1
Błażejewski Wojciech;Ga̧sior Paweł;2
Błażejewski Wojciech;Błażejewski Wojciech;1
Rudno-Rudziñska Barbara;Rudno-Rudziñska Barbara;3
Rudno-Rudziñska Barbara;Habrat Tomasz;2
Habrat Tomasz;Habrat Tomasz;2
Kaźmierczak Andrzej;Kaźmierczak Andrzej;2
Urbaś Aleksander;Urbaś Aleksander;1
Kułakowska-Pawlak Barbara;Kułakowska-Pawlak Barbara;6
Szaynok A. T.;Szaynok A. T.;9
Szaynok A. T.;Pater Kazimerz;6
Szaynok A. T.;Szaro Leszek;1
Pater Kazimerz;Pater Kazimerz;6
Szaro Leszek;Szaro Leszek;9
Tymań Adam;Tymań Adam;1
Tymań Adam;Juchniewicz Jaroslaw R.;1
Juchniewicz Jaroslaw R.;Gluchowski Stefan;1
Juchniewicz Jaroslaw R.;Juchniewicz Jaroslaw R.;2
Cybulska Hanna;Cybulska Hanna;1
Cybulska Hanna;Gaj K.;5
Cybulska Hanna;Knop Franciszek;2
Hołtra Anna;Hołtra Anna;3
Hołtra Anna;Gaj K.;2
Gaj K.;Trzepierczyńska Irena;1
Gaj K.;Cybulska-Szulc Hanna;1
Gaj K.;Gaj K.;5
Gaj K.;Knop Franciszek;2
Knop Franciszek;Knop Franciszek;2
Ziȩtek Graźyna;Ziȩtek Graźyna;5
Jurga Anna;Janiak Kamil;1
Jurga Anna;Jurga Anna;1
Jurga Anna;Kuźma Joanna;1
Janiak Kamil;Janiak Kamil;1
Janiak Kamil;Kuźma Joanna;1
Kuźma Joanna;Kuźma Joanna;1
Ruziewicz Adam;Ruziewicz Adam;1
Michalski Rafał;Michalski Rafał;17
Michalski Rafał;Grobelny Jerzy;10
Michalski Rafał;Koszela-Kulińska Joanna;2
Grobelny Jerzy;Grobelny Jerzy;16
Kuliński Marcin;Kuliński Marcin;2
Pruchnik Bartosz;Pruchnik Bartosz;1
Świa̧tkowski Michał;Świa̧tkowski Michał;3
Świa̧tkowski Michał;Biczysko Paweł;1
Świa̧tkowski Michał;Rudek Maciej;1
Świa̧tkowski Michał;Dzierka Andrzej;1
Świa̧tkowski Michał;Sankowska Anna;1
Gajewski Krzysztof;Gajewski Krzysztof;6
Gajewski Krzysztof;Rudek Maciej;3
Gajewski Krzysztof;Dzierka Andrzej;1
Gajewski Krzysztof;Szumska Anna;1
Biczysko Paweł;Biczysko Paweł;1
Biczysko Paweł;Rudek Maciej;2
Biczysko Paweł;Dzierka Andrzej;2
Rudek Maciej;Rudek Maciej;5
Rudek Maciej;Dzierka Andrzej;3
Rudek Maciej;Babij Michał;1
Dzierka Andrzej;Dzierka Andrzej;2
Smȩtek Magdalena;Smȩtek Magdalena;7
Smȩtek Magdalena;Trawiński Grzegorz;8
Trawiński Grzegorz;Londzin Bartosz;1
Trawiński Grzegorz;Łuczak Tomasz;1
Trawiński Grzegorz;Trawiński Grzegorz;12
Troć Maciej;Troć Maciej;2
Krzystanek Marek;Krzystanek Marek;1
Graczyk Magdalena;Graczyk Magdalena;3
Marcinkowska Ewa;Marcinkowska Ewa;3
Marcinkowska Ewa;Rejment Mariusz;4
Rejment Mariusz;Rejment Mariusz;7
Kutyļowski Miros̷law;Goebiewski Zbigniew;1
Kutyļowski Miros̷law;Kutyļowski Miros̷law;93
Kutyļowski Miros̷law;Zatopiański Jan;6
Kutyļowski Miros̷law;Goł̧ebiewski Zbigniew;7
Kutyļowski Miros̷law;Gomułkiewicz Marcin;3
Kutyļowski Miros̷law;Koza Michał;7
Kutyļowski Miros̷law;Zagórski Filip;11
Kutyļowski Miros̷law;Mirosław ;1
Kutyļowski Miros̷law;Kutyowski Mirosaw;3
Kutyļowski Miros̷law;Kardas Marcin;6
Kutyļowski Miros̷law;Klonowski Marek;47
Kutyļowski Miros̷law;Lauks Anna;3
Kutyļowski Miros̷law;Wszoła Marta;2
Kutyļowski Miros̷law;Kubiak Przemys?aw;13
Kutyļowski Miros̷law;G?bala Maciej;1
Kutyļowski Miros̷law;Lemiesz Jakub;3
Kutyļowski Miros̷law;Iwanik Jan;1
Kutyļowski Miros̷law;Rutkowski Wojciech;3
Kutyļowski Miros̷law;Błaśkiewicz Przemysław;7
Kutyļowski Miros̷law;Słowik Marcin;4
Kutyļowski Miros̷law;Krzywiecki Łukasz;21
Kutyļowski Miros̷law;Btaśkiewicz Przemyslaw;1
Kutyļowski Miros̷law;Miroslaw Kutylowski;1
Kutyļowski Miros̷law;Zawada Marcin;3
Kutyļowski Miros̷law;Kluczniak Kamil;17
Kutyļowski Miros̷law;Kabarowski Jȩdrzej;1
Kutyļowski Miros̷law;Kutytowski Miroslaw;2
Kutyļowski Miros̷law;Kik Marcin;3
Zatopiański Jan;Zatopiański Jan;5
Goł̧ebiewski Zbigniew;Goł̧ebiewski Zbigniew;5
Goł̧ebiewski Zbigniew;Zagórski Filip;2
Goł̧ebiewski Zbigniew;Kardas Marcin;2
Goł̧ebiewski Zbigniew;Klonowski Marek;9
Goł̧ebiewski Zbigniew;Kubiak Przemys?aw;1
Goł̧ebiewski Zbigniew;Lemiesz Jakub;1
Goł̧ebiewski Zbigniew;Zawada Marcin;1
Gomułkiewicz Marcin;Gomułkiewicz Marcin;1
Gomułkiewicz Marcin;Klonowski Marek;4
Koza Michał;Koza Michał;4
Koza Michał;Klonowski Marek;11
Kutyowski Mirosaw;Klonowski Marek;3
Klonowski Marek;Zagórski Filip;9
Klonowski Marek;Kardas Marcin;5
Klonowski Marek;Klonowski Marek;38
Klonowski Marek;Wolny Kamil;2
Klonowski Marek;Lauks Anna;3
Klonowski Marek;Lemiesz Jakub;3
Klonowski Marek;Grining Krzysztof;4
Klonowski Marek;Paja̧k Dominik;4
Klonowski Marek;Kutytowski Miroslaw;1
Grining Krzysztof;Grining Krzysztof;2
Łobos Tadeusz;Ruhm Daniel;2
Łobos Tadeusz;Ruczewski Piotr;3
Łobos Tadeusz;Łobos Tadeusz;56
Łobos Tadeusz;Ładniak Leszek;2
Łobos Tadeusz;Kozina T.;2
Łobos Tadeusz;Wacławek Zbigniew;16
Dyonizy Agnieszka A.;Dyonizy Agnieszka A.;2
Mora Czesław;Mora Czesław;4
Mora Czesław;Zaleski A.;1
Mora Czesław;Jabłonka Stanisław;1
Latacz Leszek O.;Latacz Leszek O.;3
Rajkowski Bogumił J.;Rajkowski Bogumił J.;4
Zaleski A.;Zaleski A.;1
Zaleski A.;Jabłonka Stanisław;1
Jabłonka Stanisław;Jabłonka Stanisław;1
Wajs Jarosław;Wajs Jarosław;4
Gerus-Piasecka Irena;Gerus-Piasecka Irena;3
Łuszkiewicz Dariusz;Łuszkiewicz Dariusz;1
Osi?ski Piotr;Kunderman Dariusz;1
Osi?ski Piotr;Radziwanowska Urszula;3
Osi?ski Piotr;Warzyńska Urszula;1
Osi?ski Piotr;Włostowski Radosław;1
Osi?ski Piotr;Osi?ski Piotr;9
Małuch Izabela;Małuch Izabela;1
Molasy Mateusz;Molasy Mateusz;1
Sokolski Marek;Sokolski Marek;2
Sokolski Marek;Sokolski Piotr M.;3
Sokolski Piotr M.;Sokolski Piotr M.;3
Grycan Wiktoria;Grycan Wiktoria;3
Grycan Wiktoria;Jaworski Marek;1
Szuba Marek;Szuba Marek;1
Szuba Marek;Jaworski Marek;2
Ba̧tkiewicz-Pantuła Marta;Ba̧tkiewicz-Pantuła Marta;1
Jaworski Marek;Jaworski Marek;3
Brusilowicz Bartosz;Brusilowicz Bartosz;3
Brusilowicz Bartosz;Szafran Janusz;3
Staśkiewicz Beata;Staśkiewicz Anna;1
Staśkiewicz Beata;Staśkiewicz Beata;5
Staśkiewicz Beata;Okrasiński Wojciech;1
Okrasiński Wojciech;Goncerzewicz Jan;1
Okrasiński Wojciech;Okrasiński Wojciech;37
Banaś Michał;Antoniak Piotr;2
Banaś Michał;Biernacki Krzysztof;1
Banaś Michał;Krawczyk Justyna;4
Banaś Michał;Banaś Michał;5
Banaś Michał;Stryczek Jarosław;7
Banaś Michał;Marciniak Lubomir;2
Banaś Michał;Stryczek Piotr;1
Banaś Michał;Przystupa Franciszek W.;1
Banaś Michał;Bednarczyk Sławomir;1
Antoniak Piotr;Fiebig Wiesław;1
Antoniak Piotr;Antoniak Piotr;5
Antoniak Piotr;Biernacki Krzysztof;1
Antoniak Piotr;Krawczyk Justyna;4
Antoniak Piotr;Stryczek Jarosław;10
Antoniak Piotr;Jędraszczyk Paulina;1
Antoniak Piotr;Marciniak Lubomir;2
Antoniak Piotr;Stryczek Piotr;1
Antoniak Piotr;Bednarczyk Sławomir;1
Biernacki Krzysztof;Biernacki Krzysztof;6
Biernacki Krzysztof;Stryczek Jarosław;14
Biernacki Krzysztof;Bednarczyk Sławomir;3
Krawczyk Justyna;Krawczyk Justyna;2
Krawczyk Justyna;Stryczek Jarosław;6
Krawczyk Justyna;Marciniak Lubomir;2
Krawczyk Justyna;Stryczek Piotr;2
Krawczyk Justyna;Przystupa Franciszek W.;2
Krawczyk Justyna;Bednarczyk Sławomir;1
Stryczek Jarosław;Fiebig Wiesław;1
Stryczek Jarosław;Stryczek Jarosław;17
