source;target;weight
7003351322;35192115100;3
7003351322;7103360092;17
7003351322;25627671800;1
7003351322;6603385001;1
7003351322;55397962500;6
7003351322;57210174091;1
7003351322;36715069600;1
7003351322;56938667200;3
7003351322;56192127000;3
7003351322;57195431970;44
7005207365;14039223600;10
7005207365;6507821548;24
7005207365;6602095823;6
7005207365;7005993345;1
7005207365;56118730400;1
7005207365;6701913052;1
7005207365;7102475928;2
7005207365;36446435500;1
7005207365;6602211636;5
7005207365;6602726523;1
7005207365;36485509700;4
7005207365;6506100558;2
7005207365;6507051953;2
7005207365;6701457116;7
7005207365;16430831800;4
7005207365;36672254900;12
7005207365;56208099000;1
7005207365;7003822201;14
7005207365;6505788780;13
7005207365;6505483959;1
7005207365;8415115800;13
7005207365;36342983400;41
7005207365;21743495000;6
7005207365;6601956729;1
7005207365;26423494400;3
7005207365;26428569600;3
7005207365;6603460479;1
7005207365;56450956000;16
7005207365;6701699699;1
7005207365;25621952500;1
7005207365;6603020693;24
7005207365;57204992463;1
7005207365;6508367301;1
7005207365;36117472100;61
7005207365;7005571472;1
7005207365;6507170490;5
7005207365;55295954800;4
7005207365;7003956657;5
7005207365;6602757751;1
7005207365;6602925245;2
7005207365;6603410628;3
7005207365;24364590700;4
7005207365;55054630000;21
7005207365;24336383400;7
7005207365;6506558385;13
7005207365;6603076621;6
7005207365;6701650137;12
7005207365;12791248900;19
7005207365;57205865888;3
7005207365;8899142300;3
7005207365;57192940330;4
7005207365;7006134044;1
7005207365;36485742300;4
7005207365;7005207365;110
7005207365;47061447800;5
7005207365;14039109000;6
7005207365;7006335493;19
7005207365;55759853200;1
7005207365;7005723351;39
7005207365;36484183000;4
7005207365;55233747500;28
7005207365;6602115541;1
7005207365;7003699322;22
7005207365;7004935265;1
7005207365;6504251494;1
7005207365;24175107200;1
7005207365;8278525100;1
7005207365;56133189700;39
7005207365;57211139690;1
7005207365;6701679712;33
7005207365;56050751000;10
7005207365;15222584500;3
7005207365;57191274402;1
7005207365;35743992000;8
7005207365;57103644900;1
7005207365;55923677500;4
7005207365;6602824331;3
7005207365;56207873400;1
7005207365;8899142000;10
7005207365;6602624339;13
7005207365;23484048500;4
7005207365;6603616856;12
7005207365;6602547157;1
6602582989;55078212200;1
6602582989;56196288000;3
6602582989;37009220700;18
6602582989;55480404400;11
6602582989;23995669700;4
6602582989;56242510800;5
6602582989;8326984500;1
6602582989;23982817800;6
6602582989;6603564889;1
6602582989;24725720300;1
6602582989;25928058000;1
6602582989;22978797200;4
6602582989;7004515043;3
6602582989;37124179200;2
6602582989;24467439300;2
6602582989;7801438198;3
6602582989;56494744800;5
6602582989;36696396500;4
6602582989;6507858566;8
6602582989;23003886700;7
6602582989;12795705700;1
6602582989;6507703975;1
6602582989;12241080700;1
6602582989;56034404500;5
6602582989;6701821520;5
6602582989;24475792200;1
6602582989;56242388300;2
6602582989;14032264900;1
6602582989;44761229600;3
6602582989;57196042695;3
6602582989;7102348456;5
6602582989;7004659074;2
6602582989;14031080000;1
6602582989;12240824700;10
6602582989;55919082900;6
6602582989;55386243600;1
6602582989;6701336444;11
6602582989;57204437102;1
6602582989;23994770300;5
6602582989;57003298700;1
6602582989;6505466503;2
6602582989;57003469400;1
6602582989;55388738200;1
6602582989;6508294435;1
6602582989;7801693998;1
6602582989;6506511692;2
6602582989;56342525200;1
6602582989;6602929638;3
6602582989;6602582989;67
6602582989;6603745772;6
6602582989;6506997132;5
6602582989;24467253000;10
6602582989;24483671800;2
6602582989;7101643360;2
57194579151;7003285052;2
57194579151;6602211636;1
57194579151;22136837300;2
57194579151;57194579151;75
57194579151;6603245201;19
57194579151;6506390864;1
57194579151;15848494700;6
57194579151;7004264452;1
57194579151;8047568600;1
57194579151;6504745085;6
57194579151;6603792736;2
57194579151;24475616700;1
57194579151;7005571472;7
57194579151;57194790883;5
57194579151;57213509603;1
57194579151;16743441300;14
57194579151;56216323100;5
57194579151;7801395789;11
57194579151;13408314000;7
57194579151;57209207471;1
57194579151;55108306600;1
57194579151;6603315448;1
57194579151;7005207365;1
57194579151;6506087919;19
57194579151;7004935265;1
57194579151;6701655429;7
57194579151;6602544459;1
57194579151;6603838586;17
57194579151;7003330792;1
57194579151;6603537177;13
57194579151;56462965400;3
57194579151;6506971338;1
57194579151;8335985700;2
57194579151;6701814137;16
57194579151;7005578563;56
8937758100;23491960700;12
8937758100;6602095823;1
8937758100;57193794602;1
8937758100;57053128600;2
8937758100;20735956200;36
8937758100;57203061635;3
8937758100;56035399900;3
8937758100;57203418059;1
8937758100;7003271102;1
8937758100;55900794000;4
8937758100;23091238100;5
8937758100;56405582500;1
8937758100;6602750710;2
8937758100;55984791700;1
8937758100;6701417491;1
8937758100;36672254900;2
8937758100;6603952345;3
8937758100;7003857516;1
8937758100;6603454430;1
8937758100;14047294000;1
8937758100;6507270884;15
8937758100;6701364456;1
8937758100;8678738100;3
8937758100;22941822500;18
8937758100;55932273900;6
8937758100;8415115800;14
8937758100;6701919520;1
8937758100;13106271700;3
8937758100;6603020693;1
8937758100;6701628481;6
8937758100;55218567100;16
8937758100;55666994600;3
8937758100;6701313182;1
8937758100;40661805800;1
8937758100;23493881900;2
8937758100;55551276500;1
8937758100;6603410628;1
8937758100;7004062643;3
8937758100;7003862930;1
8937758100;7102118839;7
8937758100;8673451300;24
8937758100;57197776293;1
8937758100;56560226000;4
8937758100;7801683056;3
8937758100;7003351322;11
8937758100;22135207300;1
8937758100;35794965300;41
8937758100;7007035077;15
8937758100;56183798400;1
8937758100;22035474900;1
8937758100;57194688143;1
8937758100;55183732800;1
8937758100;57194557014;1
8937758100;7006335493;3
8937758100;6602183236;8
8937758100;8937758100;80
8937758100;6602491059;9
8937758100;24801901600;2
8937758100;35577317100;1
8937758100;12779888400;11
8937758100;12779994000;2
8937758100;9843575600;1
8937758100;6602827993;1
8937758100;6602325983;1
8937758100;7103360092;44
8937758100;55835556600;7
8937758100;57191544758;2
8937758100;35586842300;2
8937758100;55520317800;16
8937758100;7003905699;6
8937758100;56178150800;1
7005143970;6602095823;3
7005143970;6701913052;1
7005143970;35618670200;14
7005143970;6504685605;6
7005143970;7801351206;21
7005143970;6602124156;22
7005143970;56278148600;20
7005143970;6603029404;61
7005143970;6507039637;4
7005143970;7202063407;1
7005143970;6603020693;1
7005143970;6507025243;1
7005143970;8854133600;1
7005143970;7005143970;89
7005143970;56305470100;11
7005143970;6602757751;1
7005143970;7004657104;23
7005143970;6602458602;1
7005143970;7102320489;6
7005143970;8925929900;2
7005143970;6506231425;10
7005143970;7003604847;55
7005143970;56353355500;1
7005143970;6504721269;17
7005143970;6504709122;5
7005143970;57191007697;3
7005143970;7005122927;1
7005143970;7403412935;1
7005143970;55947485200;1
7005143970;6603616856;10
7005143970;6602075529;1
23009441800;12791376500;1
23009441800;55763183300;1
23009441800;57196464156;2
23009441800;55258947900;14
23009441800;22836865900;1
23009441800;6603090292;25
23009441800;56221759500;1
23009441800;35389104100;4
23009441800;55898531800;1
23009441800;35607143900;1
23009441800;57209477610;1
23009441800;57188934215;1
23009441800;56019826300;1
23009441800;36118405800;1
23009441800;6506533429;1
23009441800;7004885730;14
23009441800;6602157320;1
23009441800;36179656800;3
23009441800;57212247547;1
23009441800;25651157100;1
23009441800;56107200800;11
23009441800;6506370505;1
23009441800;35614828300;1
23009441800;57209474829;1
23009441800;6602612182;26
23009441800;6507889328;1
23009441800;23007665400;1
23009441800;56241445700;2
23009441800;56801839500;1
23009441800;7005571472;1
23009441800;24074314700;1
23009441800;55942283500;2
23009441800;55914639700;1
23009441800;57209735580;1
23009441800;7401869655;2
23009441800;36967816800;1
23009441800;57204053924;32
23009441800;55446477000;1
23009441800;36987882300;45
23009441800;23034910700;4
23009441800;55797343700;2
23009441800;55196150500;7
23009441800;36348541000;1
23009441800;57204551052;2
23009441800;57208322156;1
23009441800;26023609000;3
23009441800;23009441800;69
23009441800;6507845763;3
23009441800;6506213586;4
23009441800;55258754000;7
23009441800;7401913014;1
23009441800;36149055300;22
23009441800;35790939500;4
23009441800;41262737900;16
23009441800;55258457400;25
23009441800;41262776800;1
23009441800;41260916600;2
7003604847;14419607400;1
7003604847;6602095823;1
7003604847;24576645000;4
7003604847;35618670200;7
7003604847;6504685605;1
7003604847;24169957500;3
7003604847;22951947800;3
7003604847;7801351206;9
7003604847;6602124156;7
7003604847;56278148600;12
7003604847;6603029404;35
7003604847;6507039637;6
7003604847;25651157100;1
7003604847;7202063407;1
7003604847;7003329906;2
7003604847;6506370505;1
7003604847;6603020693;1
7003604847;8854133600;3
7003604847;7005143970;53
7003604847;56305470100;7
7003604847;7004657104;10
7003604847;6602458602;3
7003604847;8409542200;1
7003604847;7102320489;4
7003604847;8925929900;2
7003604847;6506231425;3
7003604847;12791248900;2
7003604847;7003604847;71
7003604847;6504721269;4
7003604847;6504709122;3
7003604847;14019792900;6
7003604847;57191007697;4
7003604847;7005122927;3
7003604847;12764896900;1
7003604847;6602251544;1
7003604847;6603616856;9
7003604847;56218224400;1
6602454565;24724572100;1
6602454565;37116792700;41
6602454565;8558991300;1
6602454565;36473455800;4
6602454565;56247607100;1
6602454565;6602287651;2
6602454565;56403363400;3
6602454565;22982304300;1
6602454565;7003857516;4
6602454565;25422643500;5
6602454565;7005173743;1
6602454565;35178662000;4
6602454565;6701364456;1
6602454565;8047568600;1
6602454565;8398109400;1
6602454565;56527105500;2
6602454565;23570412800;11
6602454565;56526934300;16
6602454565;6504160320;1
6602454565;56340209800;1
6602454565;24460394400;11
6602454565;22035474900;1
6602454565;57196373232;4
6602454565;6603433824;1
6602454565;7004445434;2
6602454565;6602454565;61
6602454565;56835277200;1
6602454565;6602491059;8
6602454565;7004935265;1
6602454565;48861012100;3
6602454565;7003330792;1
6602454565;7005019426;7
6602454565;57204343054;2
6602454565;57196369787;2
6602454565;16041951000;1
6602454565;6701726588;61
35586842300;9335949300;1
35586842300;57214635196;1
35586842300;7003631065;1
35586842300;34875910500;22
35586842300;57203061635;1
35586842300;56035399900;6
35586842300;57198015543;6
35586842300;55984791700;6
35586842300;25629089300;1
35586842300;7801466620;1
35586842300;6602822549;11
35586842300;6506055229;2
35586842300;7005480659;4
35586842300;22941822500;1
35586842300;55837527400;1
35586842300;56251876700;2
35586842300;57190895795;3
35586842300;6602307023;1
35586842300;6602947376;13
35586842300;13106271700;10
35586842300;55279791900;2
35586842300;7801589482;3
35586842300;35305437700;1
35586842300;6701628481;1
35586842300;7004416503;1
35586842300;6603052835;1
35586842300;35304738000;2
35586842300;6507071972;2
35586842300;57211105281;4
35586842300;57188723731;9
35586842300;7007080587;1
35586842300;35794965300;1
35586842300;56670362100;7
35586842300;6506769873;1
35586842300;6602928192;1
35586842300;55209914200;1
35586842300;24339971000;2
35586842300;35586792400;2
35586842300;8937758100;1
35586842300;22941809300;1
35586842300;7004173659;1
35586842300;6701662133;14
35586842300;7007074303;28
35586842300;11439869200;3
35586842300;7103360092;1
35586842300;9636015400;1
35586842300;35586842300;52
35586842300;23476757500;2
35586842300;6603723193;1
35586842300;6602859132;7
35586842300;24558862000;1
35586842300;35609302700;2
35586842300;57216598816;20
6701457042;6602245311;2
6701457042;6508204007;4
6701457042;13004894700;2
6701457042;7003940440;2
6701457042;8370320300;1
6701457042;6506184729;5
6701457042;7004383653;2
6701457042;37110649300;1
6701457042;57194579151;1
6701457042;55898531800;1
6701457042;7003602910;1
6701457042;6701457116;1
6701457042;6507258272;4
6701457042;11639271500;1
6701457042;6506198927;1
6701457042;6506390864;8
6701457042;8666970400;2
6701457042;56208099000;1
6701457042;6603416819;3
6701457042;7004056403;2
6701457042;57120043500;9
6701457042;7004264452;1
6701457042;55626427400;1
6701457042;57190071494;1
6701457042;57213861906;2
6701457042;37118482700;1
6701457042;55822706600;1
6701457042;6603792736;5
6701457042;55884743100;16
6701457042;35617842700;1
6701457042;15620801300;4
6701457042;6602142717;1
6701457042;6602837859;1
6701457042;7005571472;2
6701457042;35107794100;1
6701457042;6602883534;12
6701457042;6507332551;1
6701457042;6701572320;1
6701457042;6602925245;1
6701457042;57216205499;4
6701457042;15049469000;1
6701457042;56216323100;2
6701457042;6603076621;1
6701457042;17346125000;10
6701457042;14059636700;26
6701457042;24363590000;2
6701457042;57190283501;2
6701457042;55627318000;1
6701457042;7006134044;1
6701457042;6701408322;1
6701457042;6602195245;1
6701457042;26657315000;1
6701457042;56309920100;1
6701457042;55883072700;10
6701457042;32367524600;11
6701457042;22986967000;1
6701457042;55627156600;1
6701457042;6507049690;1
6701457042;6507782357;9
6701457042;6602544459;2
6701457042;24923437400;1
6701457042;55816341400;8
6701457042;56568377800;1
6701457042;6506676850;2
6701457042;6701457042;65
6701457042;6506481904;9
6701457042;55923677500;1
6701457042;56168720900;2
6701457042;24779832400;1
6701457042;56622672100;10
6701457042;6701814137;1
6701457042;7005578563;4
6701457042;54892735900;2
7003961190;6602726468;10
7003961190;7003930990;17
7003961190;8247907800;1
7003961190;56035399900;1
7003961190;6506015154;1
7003961190;8634575000;1
7003961190;57210136914;3
7003961190;55966363400;1
7003961190;40261165700;3
7003961190;9845493300;1
7003961190;26655749700;19
7003961190;12241080700;7
7003961190;7004416503;1
7003961190;6601969480;1
7003961190;55551276500;5
7003961190;6603410628;2
7003961190;51360922400;6
7003961190;55942685200;3
7003961190;6701755717;1
7003961190;55701774900;1
7003961190;7007035077;65
7003961190;31367767100;1
7003961190;7003961190;89
7003961190;7004736847;14
7003961190;6603423215;2
7003961190;26535124100;3
7003961190;44461813700;2
7003961190;7004173659;1
7003961190;7004935265;3
7003961190;25923462200;5
7003961190;6506906165;1
7003961190;7006404110;52
7003961190;57209355806;19
55816341400;7003940440;4
55816341400;7004383653;38
55816341400;6701457116;1
55816341400;6506390864;32
55816341400;8666970400;2
55816341400;15051127800;12
55816341400;6602680526;1
55816341400;6603416819;44
55816341400;7004056403;1
55816341400;57213861906;15
55816341400;6601956729;1
55816341400;57193493160;1
55816341400;57204992463;1
55816341400;55910990300;2
55816341400;57216205499;7
55816341400;6603076621;1
55816341400;36240056500;1
55816341400;7006134044;1
55816341400;26657315000;12
55816341400;15922618000;9
55816341400;6701792834;1
55816341400;6602544459;50
55816341400;6701679712;1
55816341400;26657743200;7
55816341400;55816341400;41
55816341400;6601977407;1
55816341400;6603838586;3
55816341400;6506676850;1
55816341400;6701457042;9
55816341400;57206304228;1
55816341400;24551261000;2
55816341400;6701814137;6
55816341400;7005578563;30
8374353100;15069595700;1
8374353100;6602726468;1
8374353100;23491960700;1
8374353100;36657415400;1
8374353100;6602899669;1
8374353100;24168823800;1
8374353100;56928007900;1
8374353100;35191849000;1
8374353100;6603331778;1
8374353100;7003631065;4
8374353100;56928335300;1
8374353100;56247607100;9
8374353100;57205747535;1
8374353100;55962352400;1
8374353100;6602763737;3
8374353100;56022539500;1
8374353100;6507959554;1
8374353100;11739874600;1
8374353100;6602157320;2
8374353100;22941822500;1
8374353100;36542920900;2
8374353100;6602307023;1
8374353100;23025904000;1
