"source","target","weight"
"Szafran Roman Grzegorz","Witek Joanna","1"
"Szafran Roman Grzegorz","Modelski Szymon Z.","2"
"Szafran Roman Grzegorz","Kmieć Grazyna E.","2"
"Szafran Roman Grzegorz","Englart Sebastian","2"
"Szafran Roman Grzegorz","Szafran Roman Grzegorz","18"
"Szafran Roman Grzegorz","Kmiec̀ Andrzej","11"
"Szafran Roman Grzegorz","Ludwig Wojciech","9"
"Szafran Roman Grzegorz","Kowal Przemysław","2"
"Szafran Roman Grzegorz","Radziejowska Mariola","1"
"Szafran Roman Grzegorz","Koźlecki Tomasz","1"
"Tuta Jakub","Szafran Roman Grzegorz","1"
"Korman Piotr","Szafran Roman Grzegorz","1"
"Eckert K.","Szafran Roman Grzegorz","2"
"Pokomeda Karol","Szafran Roman Grzegorz","1"
"Płuszka Paweł","Szafran Roman Grzegorz","2"
"Kapłon Jacek","Szafran Roman Grzegorz","1"
"Englart Sebastian","Szafran Roman Grzegorz","1"
"Sawiński Wojciech","Szafran Roman Grzegorz","1"
"Dziak Janusz","Szafran Roman Grzegorz","2"
"Modelski Szymon Z.","Szafran Roman Grzegorz","7"
"Patronik Piotr","Szafran Roman Grzegorz","2"
"Krolikowski Lechoslaw J.","Szafran Roman Grzegorz","1"
"Samoraj Mateusz","Szafran Roman Grzegorz","3"
"Ludwig Wojciech","Szafran Roman Grzegorz","13"
"Tuhy Łukasz","Szafran Roman Grzegorz","3"
"Koźlecki Tomasz","Szafran Roman Grzegorz","1"
"Sadowski Zygmunt","Szafran Roman Grzegorz","1"
"Witek Joanna","Szafran Roman Grzegorz","1"
"Witek Anna","Szafran Roman Grzegorz","1"
"Dawiec-Liśniewska Anna","Szafran Roman Grzegorz","3"
"Witkowska Zuzanna","Szafran Roman Grzegorz","1"
"Podstawczyk Daria Anna","Szafran Roman Grzegorz","4"
"Kowalska Izabela","Szafran Roman Grzegorz","1"
"Witek-Krowiak Anna","Szafran Roman Grzegorz","18"
"Kmiec̀ Andrzej","Szafran Roman Grzegorz","10"
"Michalak Izabela","Szafran Roman Grzegorz","1"
"Bryjak Jolanta","Osiadacz Jarosław X.","2"
"Bryjak Jolanta","Łuczyński Jacek","2"
"Bryjak Jolanta","Wiech E.","1"
"Bryjak Jolanta","Bryjak A.","1"
"Bryjak Jolanta","Turowska-Tyrk Ilona","2"
"Bryjak Jolanta","Chyla Antoni T.","1"
"Bryjak Jolanta","Poniak Gryzelda","3"
"Bryjak Jolanta","Bryjak M.","2"
"Bryjak Jolanta","Kruczkiewicz Paulina","9"
"Bryjak Jolanta","Drewniak Marta","1"
"Bryjak Jolanta","Cabaj Joanna","1"
"Bryjak Jolanta","Kuriata Renata","2"
"Bryjak Jolanta","Gontarczyk A.","3"
"Bryjak Jolanta","Kozioł Antoni","1"
"Bryjak Jolanta","Młochowski Jacek","1"
"Bryjak Jolanta","Feder-Kubis Joanna","1"
"Bryjak Jolanta","Trochimczuk Andrzej W.","28"
"Bryjak Jolanta","Hamerska-Dudra Agnieszka","1"
"Bryjak Jolanta","Irena Gancarz","1"
"Bryjak Jolanta","Ditkowski Bartosz","1"
"Bryjak Jolanta","Lejczak Barbara","2"
"Bryjak Jolanta","Herman Barbara","5"
"Bryjak Jolanta","Majewska Paulina","4"
"Bryjak Jolanta","Bryjak Jolanta","66"
"Bryjak Jolanta","Lochyński Stanisław","2"
"Bryjak Jolanta","Poźniak Gryzelda","5"
"Bryjak Jolanta","Lewańczuk Marcin","2"
"Bryjak Jolanta","Noworyta Andrzej","30"
"Bryjak Jolanta","Karolina Zynek","1"
"Bryjak Jolanta","Kolarz Boz̊ena N.","27"
"Bryjak Jolanta","Jastrzembska Bogna","10"
"Bryjak Jolanta","Labus Karolina","9"
"Bryjak Jolanta","Jolanta Bryjak","1"
"Bryjak Jolanta","Maliszewska Irena H.","7"
"Bryjak Jolanta","Trochimczuk Witold M.","1"
"Bryjak Jolanta","Bachmann Katarzyna","7"
"Bryjak Jolanta","Rekuć Adriana","20"
"Bryjak Jolanta","Wojciechowski Piotr M.","1"
"Bryjak Jolanta","Kafarski Paweł","5"
"Bryjak Jolanta","Turek Anna","4"
"Bryjak Jolanta","Sołoducho Jadwiga","1"
"Bryjak Jolanta","Giurg Mirosław","1"
"Bryjak Jolanta","Wojaczyńska Maria","21"
"Bryjak Jolanta","Al-Adhami Abdulkareem J.H.","10"
"Bryjak Jolanta","Gancarz J.","1"
"Bryjak Jolanta","Cieńska Małgorzata","1"
"Bryjak Jolanta","Bartkowiak Dorota","3"
"Bryjak Jolanta","Pawłów Barbara","13"
"Bryjak Jolanta","Wolański Marcin","1"
"Bryjak Jolanta","Koźlecki Tomasz","1"
"Bryjak Jolanta","Frankiewicz","1"
"Bryjak Jolanta","Pozniak M.","1"
"Bryjak Jolanta","Gancarz Irena S.","5"
"Bryjak Jolanta","Greb-Markiewicz Beata","9"
"Bryjak Jolanta","Tylus W.","4"
"Bryjak Jolanta","Peczyńska-Czoch Wanda","13"
"Bryjak Jolanta","Hrydziuszko Zofia","3"
"Bryjak Jolanta","Gȩbala Magdalena","1"
"Bryjak Jolanta","Herman Artur P.","1"
"Irena Gancarz","Bryjak Jolanta","1"
"Jolanta Bryjak","Bryjak Jolanta","1"
"Karolina Zynek","Bryjak Jolanta","1"
"Wiśniewski Łukasz","Bryjak Jolanta","1"
"Lewańczuk Marcin","Bryjak Jolanta","4"
"Tomczuk Krzysztof","Bryjak Jolanta","1"
"Góra Jerzy","Bryjak Jolanta","1"
"Wojciechowski Piotr M.","Bryjak Jolanta","2"
"Strub Daniel Jan","Bryjak Jolanta","2"
"Trochimczuk Witold M.","Bryjak Jolanta","1"
"Koźlecki Tomasz","Bryjak Jolanta","1"
"Olszewski Tomasz Krzysztof","Bryjak Jolanta","1"
"Tylus W.","Bryjak Jolanta","3"
"Boduszek B.","Bryjak Jolanta","1"
"Bryjak M.","Bryjak Jolanta","10"
"Jdrychowska Agnieszka","Bryjak Jolanta","1"
"Turek Anna","Bryjak Jolanta","1"
"Drozd Aleksandra","Bryjak Jolanta","1"
"Drewniak Marta","Bryjak Jolanta","1"
"Gontarczyk A.","Bryjak Jolanta","1"
"Bachmann Katarzyna","Bryjak Jolanta","1"
"Kruczkiewicz Paulina","Bryjak Jolanta","2"
"Jastrzembska Bogna","Bryjak Jolanta","2"
"Cieńska Małgorzata","Bryjak Jolanta","2"
"Al-Adhami Abdulkareem J.H.","Bryjak Jolanta","1"
"Dach Barbara","Bryjak Jolanta","1"
"Smolinska Katarzyna","Bryjak Jolanta","1"
"Hrydziuszko Zofia","Bryjak Jolanta","3"
"Wolińska Ewa","Bryjak Jolanta","1"
"Bartkowiak Dorota","Bryjak Jolanta","2"
"Hałdys Katarzyna","Bryjak Jolanta","1"
"Olech Kamila","Bryjak Jolanta","1"
"Hamerska-Dudra Agnieszka","Bryjak Jolanta","1"
"Rekuć Adriana","Bryjak Jolanta","6"
"Nowakowska-Oleksy Anna","Bryjak Jolanta","1"
"Jȩdrychowska Agnieszka","Bryjak Jolanta","3"
"Pawłów Barbara","Bryjak Jolanta","6"
"Jakubiak Anna","Bryjak Jolanta","2"
"Owsik Izabela A.","Bryjak Jolanta","3"
"Zając Dorota","Bryjak Jolanta","1"
"Turkiewicz Bozena","Bryjak Jolanta","1"
"Greb-Markiewicz Beata","Bryjak Jolanta","1"
"Labus Karolina","Bryjak Jolanta","10"
"Majewska Paulina","Bryjak Jolanta","1"
"Rucka Magdalena","Bryjak Jolanta","1"
"Herman Artur P.","Bryjak Jolanta","1"
"Świst Agnieszka","Bryjak Jolanta","2"
"Wolska Joanna A.","Bryjak Jolanta","1"
"Wojaczyńska Maria","Bryjak Jolanta","7"
"Poźniak Gryzelda","Bryjak Jolanta","4"
"Noworyta Andrzej","Bryjak Jolanta","11"
"Chyla Antoni T.","Bryjak Jolanta","3"
"Kozioł Antoni","Bryjak Jolanta","1"
"Jermakowicz-Bartkowiak Dorota","Bryjak Jolanta","4"
"Latajka Rafał","Bryjak Jolanta","1"
"Trusek-Hołownia Anna","Bryjak Jolanta","2"
"Apostoluk Wiesław S.","Bryjak Jolanta","1"
"Feder-Kubis Joanna","Bryjak Jolanta","12"
"Cabaj Joanna","Bryjak Jolanta","9"
"Maliszewska Irena H.","Bryjak Jolanta","1"
"Gancarz Irena S.","Bryjak Jolanta","6"
"Peczyńska-Czoch Wanda","Bryjak Jolanta","3"
"Sołoducho Jadwiga","Bryjak Jolanta","9"
"Trochimczuk Andrzej W.","Bryjak Jolanta","10"
"Kolarz Boz̊ena N.","Bryjak Jolanta","23"
"Gołab Z.","Sadowski Zygmunt","2"
"Gołab Z.","Gołab Z.","2"
"Gołab Z.","Orłowska B.","1"
"Breitenbach M.","Gołab Z.","1"
"Lenartowicz Paweł","Gołab Z.","1"
"Kafarski Paweł L.","Gołab Z.","1"
"Talma Michał","Gołab Z.","1"
"Jewgiński Michał","Gołab Z.","1"
"Młynarz Piotr","Gołab Z.","1"
"Kafarski Paweł","Gołab Z.","8"
"Witek Barbara","Gołab Z.","1"
"Stosiek Natalia","Gołab Z.","2"
"Kozyra Kinga","Gołab Z.","1"
"Balcerzak Lucyna","Gołab Z.","1"
"Obojska Agnieszka","Gołab Z.","1"
"Ząbek Adam","Gołab Z.","1"
"Brzezińska-Rodak Małgorzata Ł.","Gołab Z.","1"
"Klimek-Ochab Magdalena","Gołab Z.","5"
"Żymańczyk-Duda Ewa","Gołab Z.","1"
"Lejczak Barbara","Gołab Z.","4"
"Mikula Katarzyna","Baśladyńska Sylwia","1"
"Mikula Katarzyna","Tuhy Łukasz","2"
"Mikula Katarzyna","Witkowska Zuzanna","1"
"Mikula Katarzyna","Witek-Krowiak Anna","3"
"Mikula Katarzyna","Podstawczyk Daria Anna","2"
"Mikula Katarzyna","Skrzypczak Dawid","1"
"Mikula Katarzyna","Mironiuk Małgorzata","1"
"Mikula Katarzyna","Michalak Izabela","2"
"Mikula Katarzyna","Dawiec-Liśniewska Anna","1"
"Mikula Katarzyna","Saeid Agnieszka","1"
"Mikula Katarzyna","Mikula Katarzyna","1"
"Izydorczyk Grzegorz","Mikula Katarzyna","1"
"Skrzypczak Dawid","Mikula Katarzyna","1"
"Mironiuk Małgorzata","Mikula Katarzyna","1"
"Witek-Krowiak Anna","Mikula Katarzyna","1"
"Hoffmann Józef","Klem Ewelina","1"
"Hoffmann Józef","Górecki Henryk","1"
"Hoffmann Józef","Hoffmann Krystyna","36"
"Hoffmann Józef","Huculak-Ma̧czka Marta","8"
"Hoffmann Józef","Zaręba Jan K.","1"
"Hoffmann Józef","Gryglewicz Stanisław","2"
"Hoffmann Józef","Skut Jakub","11"
"Hoffmann Józef","Kabsch-Korbutowicz Małgorzata","1"
"Hoffmann Józef","Sówka Izabela","1"
"Hoffmann Józef","Gancarz Roman","1"
"Hoffmann Józef","Schroeder Jerzy","1"
"Hoffmann Józef","Pawełczyk Adam","3"
"Hoffmann Józef","Saeid Agnieszka","1"
"Hoffmann Józef","Kacprzyk Ryszard","1"
"Hoffmann Józef","Hoffmann Józef","40"
"Hoffmann Józef","Martyniuk Halina","1"
"Hoffmann Józef","Skrȩtowicz Maria","1"
"Hoffmann Józef","Radosiłski Edward","2"
"Hoffmann Józef","Falewicz Piotr","1"
"Hoffmann Józef","Hoffmann Julia Natalia","2"
"Hoffmann Józef","Meissner Zygmunt","2"
"Hoffmann Józef","Sobczyński Piotr","1"
"Hoffmann Józef","Lorenc-Grabowska Ewa","1"
"Hoffmann Józef","Borowiec Magdalena","5"
"Hoffmann Józef","Kȩdzior Renata","1"
"Hoffmann Józef","Klem-Marciniak Ewelina","1"
"Hoffmann Józef","Porwoł Marta","1"
"Hoffmann Józef","Huculak Marta","2"
"Hoffmann Józef","WieÇkowska Jadwiga","1"
"Hoffmann Józef","HaŁat Adam","1"
"Hoffmann Józef","Ptak Miranda","1"
"Hoffmann Józef","Gryglewicz Graz̊yna","1"
"Hoffmann Józef","Rutkowski Piotr","1"
"Hoffmann Józef","Grzesiak Dawid","1"
"Hoffmann Józef","Kozerski Stefan","1"
"Hoffmann Józef","Popławski Dariusz","3"
"Hoffmann Józef","Videnova-Adrabińska Veneta","2"
"Hoffamann Józef","Hoffmann Józef","1"
"Grzesiak Dawid","Hoffmann Józef","1"
"Nieweś Dominik","Hoffmann Józef","1"
"Popławski Dariusz","Hoffmann Józef","4"
"Kaniewski Maciej","Hoffmann Józef","3"
"Skut Jakub","Hoffmann Józef","6"
"Garczarek Piotr","Hoffmann Józef","3"
"Falewicz Piotr","Hoffmann Józef","1"
"Zaręba Jan K.","Hoffmann Józef","1"
"Rutkowski Piotr","Hoffmann Józef","1"
"Gryglewicz Stanisław","Hoffmann Józef","2"
"Duczmal Marek","Hoffmann Józef","1"
"Huculuk-Mączka Marta","Hoffmann Józef","1"
"Braun Magdalena","Hoffmann Józef","1"
"Klem Ewelina","Hoffmann Józef","1"
"Porwoł Marta","Hoffmann Józef","1"
"Klem-Marciniak Ewelina","Hoffmann Józef","4"
"Kȩdzior Renata","Hoffmann Józef","1"
"Borowiec Magdalena","Hoffmann Józef","1"
"HaŁat Adam","Hoffmann Józef","1"
"Nikodem A.","Hoffmann Józef","1"
"Śliwak Agata","Hoffmann Józef","1"
"Huculak-Ma̧czka Marta","Hoffmann Józef","12"
"Videnova-Adrabińska Veneta","Hoffmann Józef","1"
"Hoffmann Krystyna","Hoffmann Józef","29"
"Saeid Agnieszka","Hoffmann Józef","4"
"Gryglewicz Graz̊yna","Hoffmann Józef","2"
"Michalak Izabela","Hoffmann Józef","2"
"Saeid Agnieszka","Baśladyńska Sylwia","1"
"Saeid Agnieszka","Tuhy Łukasz","2"
"Saeid Agnieszka","Witkowska Zuzanna","5"
"Saeid Agnieszka","Wyciszkiewicz Małgorzata","7"
"Saeid Agnieszka","Witek-Krowiak Anna","2"
"Saeid Agnieszka","Hoffmann Krystyna","2"
"Saeid Agnieszka","Huculak-Ma̧czka Marta","1"
"Saeid Agnieszka","Skut Jakub","2"
"Saeid Agnieszka","Sówka Izabela","1"
"Saeid Agnieszka","Michalak Izabela","22"
"Saeid Agnieszka","Noworyta Andrzej W.","1"
"Saeid Agnieszka","Saeid Agnieszka","40"
"Saeid Agnieszka","Skrȩtowicz Maria","1"
"Saeid Agnieszka","Sobczyński Piotr","1"
"Saeid Agnieszka","Popławski Dariusz","1"
"Sojka Marcin","Saeid Agnieszka","1"
"Ligas Bartosz","Saeid Agnieszka","2"
"Izydorczyk Grzegorz","Saeid Agnieszka","1"
"Skrzypczak Dawid","Saeid Agnieszka","1"
"Pokomeda Karol","Saeid Agnieszka","1"
"Samoraj Mateusz","Saeid Agnieszka","12"
"Tuhy Łukasz","Saeid Agnieszka","12"
"Wotowlec Paulina","Saeid Agnieszka","1"
"Kocek Daria","Saeid Agnieszka","1"
"Wyciszkiewicz Małgorzata","Saeid Agnieszka","7"
"Baśladyńska Sylwia","Saeid Agnieszka","3"
"Mironiuk Małgorzata","Saeid Agnieszka","3"
"Dawiec-Liśniewska Anna","Saeid Agnieszka","2"
"WoŁowiec Paulina","Saeid Agnieszka","7"
"Witkowska Zuzanna","Saeid Agnieszka","16"
"Podstawczyk Daria Anna","Saeid Agnieszka","2"
"Witek-Krowiak Anna","Saeid Agnieszka","11"
"Michalak Izabela","Saeid Agnieszka","32"
"Kobielarz Magdalena","Marciniak Monika","1"
"Kobielarz Magdalena","Wójcik Michał R.","1"
"Kobielarz Magdalena","Szust Agnieszka","1"
"Kobielarz Magdalena","Antończak Arkadiusz J.","1"
"Kobielarz Magdalena","Szotek Sylwia","10"
"Kobielarz Magdalena","Olsztyńska-Janus Sylwia","4"
"Kobielarz Magdalena","Ścigała Krzysztof","2"
"Kobielarz Magdalena","Bartkowiak-Jowsa Magdalena","1"
"Kobielarz Magdalena","Kobielarz Magdalena","11"
"Kobielarz Magdalena","Kozuń Marta","1"
"Kobielarz Magdalena","Gąsior-Głogowska Marlena","5"
"Kobielarz Magdalena","Jankowski Ludomir J.","2"
"Kobielarz Magdalena","Abramski Krzysztof Marek","1"
"Kobielarz Magdalena","Stȩpak Bogusz D.","1"
"Kobielarz Magdalena","Lipínski Józef","3"
"Kobielarz Magdalena","Walski Tomasz","1"
"Kobielarz Magdalena","Beogonekdziński Romuald","1"
"Kobielarz Magdalena","Żak Małgorzata","3"
"Kobielarz Magdalena","Filipiak Jarosław","2"
"Kobielarz Magdalena","Komorowska MaŁgorzata","7"
"Kobielarz Magdalena","Morawska-Soåtysik M.","3"
"Kobielarz Magdalena","Szymborska Katarzyna","3"
"Kobielarz Magdalena","Nikodem A.","2"
"Kobielarz Magdalena","Pezowicz Celina A.","7"
"Kobielarz Magdalena","Szustakiewicz Konrad","1"
"Beogonekdziński Romuald","Kobielarz Magdalena","1"
"Marszałek Michał","Kobielarz Magdalena","1"
"Kowalewski Piotr","Kobielarz Magdalena","1"
"Walski Tomasz","Kobielarz Magdalena","1"
"Paszkowski Maciej","Kobielarz Magdalena","1"
"Łukomski Robert","Kobielarz Magdalena","1"
"Jankowski Ludomir J.","Kobielarz Magdalena","1"
"Ścigała Krzysztof","Kobielarz Magdalena","1"
"Wieleba Wojciech Kazimierz","Kobielarz Magdalena","1"
"Filipiak Jarosław","Kobielarz Magdalena","2"
"Dudzik Grzegorz","Kobielarz Magdalena","1"
"Wilk Iwona","Kobielarz Magdalena","1"
"Pietruszka A.","Kobielarz Magdalena","1"
"Mazgajczyk Emilia","Kobielarz Magdalena","1"
"Szkoda-Poliszuk Klaudia","Kobielarz Magdalena","1"
"Trochanowska-Pauk Natalia","Kobielarz Magdalena","1"
"Marciniak Monika","Kobielarz Magdalena","1"
"Kozuń Marta","Kobielarz Magdalena","4"
"Wojtkow Magdalena","Kobielarz Magdalena","2"
"Bartkowiak-Jowsa Magdalena","Kobielarz Magdalena","1"
"Żak Małgorzata","Kobielarz Magdalena","3"
"Gąsior-Głogowska Marlena","Kobielarz Magdalena","6"
"Olsztyńska-Janus Sylwia","Kobielarz Magdalena","3"
"Szotek Sylwia","Kobielarz Magdalena","8"
"Les̈niewicz Anna","Kobielarz Magdalena","1"
"Komorowska MaŁgorzata","Kobielarz Magdalena","5"
"Pezowicz Celina A.","Kobielarz Magdalena","8"
"Michalak Izabela","Kobielarz Magdalena","4"
"Dawiec-Liśniewska Anna","Pokomeda Karol","8"
"Dawiec-Liśniewska Anna","Witek-Krowiak Anna","10"
"Dawiec-Liśniewska Anna","Mitek M.","2"
"Dawiec-Liśniewska Anna","Podstawczyk Daria Anna","8"
"Dawiec-Liśniewska Anna","Michalak Izabela","2"
"Dawiec-Liśniewska Anna","Modelski Szymon Z.","3"
"Dawiec-Liśniewska Anna","Dawiec-Liśniewska Anna","8"
"Ligas Bartosz","Dawiec-Liśniewska Anna","1"
"Skrzypczak Dawid","Dawiec-Liśniewska Anna","2"
"Pokomeda Karol","Dawiec-Liśniewska Anna","3"
"Samoraj Mateusz","Dawiec-Liśniewska Anna","1"
"Tuhy Łukasz","Dawiec-Liśniewska Anna","1"
"Lewandowski Daniel","Dawiec-Liśniewska Anna","1"
"Sadowski Zygmunt","Dawiec-Liśniewska Anna","1"
"Szczurek Anna","Dawiec-Liśniewska Anna","1"
"Mironiuk Małgorzata","Dawiec-Liśniewska Anna","1"
"Witkowska Zuzanna","Dawiec-Liśniewska Anna","1"
"Podstawczyk Daria Anna","Dawiec-Liśniewska Anna","10"
"Krzak Justyna","Dawiec-Liśniewska Anna","1"
"Witek-Krowiak Anna","Dawiec-Liśniewska Anna","12"
"Michalak Izabela","Dawiec-Liśniewska Anna","7"
"Modelski Szymon Z.","Pokomeda Karol","3"
"Modelski Szymon Z.","Witek Anna","2"
"Modelski Szymon Z.","Witek-Krowiak Anna","7"
"Modelski Szymon Z.","Mitek M.","3"
"Modelski Szymon Z.","Brjyak Marek","1"
"Modelski Szymon Z.","Witek Joanna","1"
"Modelski Szymon Z.","Modelski Szymon Z.","5"
"Modelski Szymon Z.","Wolska Joanna A.","1"
"Modelski Szymon Z.","Ko l Tuniewicz Andrzej","1"
"Modelski Szymon Z.","Hatalski Marcin","1"
"Modelski Szymon Z.","Kurczewski Bartosz","1"
"Modelski Szymon Z.","Radziejowska Mariola","1"
"Eckert K.","Modelski Szymon Z.","2"
"Pokomeda Karol","Modelski Szymon Z.","1"
"Samoraj Mateusz","Modelski Szymon Z.","3"
"Tuhy Łukasz","Modelski Szymon Z.","3"
"Koźlecki Tomasz","Modelski Szymon Z.","1"
"Sadowski Zygmunt","Modelski Szymon Z.","1"
"Witek Joanna","Modelski Szymon Z.","1"
"Witek Anna","Modelski Szymon Z.","1"
"Witkowska Zuzanna","Modelski Szymon Z.","1"
"Podstawczyk Daria Anna","Modelski Szymon Z.","4"
"Noworyta Andrzej","Modelski Szymon Z.","1"
"Trusek-Hołownia Anna","Modelski Szymon Z.","1"
"Witek-Krowiak Anna","Modelski Szymon Z.","15"
"Michalak Izabela","Modelski Szymon Z.","1"
"Noworyta Andrzej W.","Noworyta Andrzej W.","2"
"Wajsprych Maciej","Noworyta Andrzej W.","1"
"Semba Damian","Noworyta Andrzej W.","1"
"Wojciechowski Piotr M.","Noworyta Andrzej W.","1"
"Kafarski Paweł","Noworyta Andrzej W.","1"
"Niesobska Anita","Noworyta Andrzej W.","1"
"Trusek Anna","Noworyta Andrzej W.","2"
"Noworyta Andrzej","Noworyta Andrzej W.","5"
"Trusek-Hołownia Anna","Noworyta Andrzej W.","7"
"Matynia Andrzej","Koralewska Joanna","33"
"Matynia Andrzej","Kozik Anna","16"
"Matynia Andrzej","Wierzbowska Bogusława","52"
"Matynia Andrzej","Bechtold Zdzisław","9"
"Matynia Andrzej","Matynia Andrzej","55"
"Matynia Andrzej","Ciesielski Tomasz","7"
"Matynia Andrzej","Małasińska Monika","2"
"Matynia Andrzej","Mazieńczuk Agata","20"
"Matynia Andrzej","Mydlarzf J.","4"
"Matynia Andrzej","Wawrzyniecki Krzysztof","4"
"Matynia Andrzej","Chemiczny Wydział","4"
"Matynia Andrzej","WlazŁo Paweł","1"
"Matynia Andrzej","Hutnik Nina","26"
"Matynia Andrzej","Stanclik Anna","5"
"Chemiczny Wydział","Matynia Andrzej","1"
"Wawrzyniecki Krzysztof","Matynia Andrzej","2"
"Ciesielski Tomasz","Matynia Andrzej","2"
"Wróbel Radosław","Matynia Andrzej","1"
"Bechtold Zdzisław","Matynia Andrzej","7"
"Małasińska Monika","Matynia Andrzej","2"
"Mazieńczuk Agata","Matynia Andrzej","8"
"Stanclik Anna","Matynia Andrzej","8"
"Kozik Anna","Matynia Andrzej","8"
"Koralewska Joanna","Matynia Andrzej","17"
"Hutnik Nina","Matynia Andrzej","33"
"Wierzbowska Bogusława","Matynia Andrzej","40"
"Artmańska Małgorzata","Biegańska Sylwia","1"
"Baśladyńska Sylwia","Biegańska Sylwia","1"
"Mironiuk Małgorzata","Biegańska Sylwia","1"
"Steininger MieczysŁaw","Steininger MieczysŁaw","2"
"Steininger MieczysŁaw","Pawełczyk Adam","1"
"Steininger MieczysŁaw","Pniak Barbara","1"
"Steininger MieczysŁaw","Stolarski Marek","1"
"Steininger MieczysŁaw","Beran Elzbieta","1"
"Steininger MieczysŁaw","Walendziewski Jerzy","1"
"Knop Franciszek","Steininger MieczysŁaw","2"
"Gaj K.","Steininger MieczysŁaw","4"
"Adamiak Waldemar","Steininger MieczysŁaw","1"
"Glogowski Marek J.","Steininger MieczysŁaw","2"
"Stolarski Marek","Steininger MieczysŁaw","6"
"Gryglewicz Stanisław","Steininger MieczysŁaw","2"
"Walendziewski Jerzy","Steininger MieczysŁaw","8"
"Kafarski Paweł","Steininger MieczysŁaw","1"
"Cybulska-Szulc Hanna","Steininger MieczysŁaw","1"
"Cybulska Hanna","Steininger MieczysŁaw","1"
"Malinowska Bozena","Steininger MieczysŁaw","3"
"Oko F. A.","Steininger MieczysŁaw","1"
"Trzepierczyńska Irena","Steininger MieczysŁaw","1"
"Pniak Barbara","Steininger MieczysŁaw","1"
"Beran Elzbieta","Steininger MieczysŁaw","1"
"Witkowska Zuzanna","Steininger MieczysŁaw","1"
"Dziubek Andrzej M.","Steininger MieczysŁaw","1"
"Gryglewicz Graz̊yna","Steininger MieczysŁaw","1"
"Michalak Izabela","Baśladyńska Sylwia","2"
"Michalak Izabela","WoŁowiec Paulina","1"
"Michalak Izabela","Tuhy Łukasz","25"
"Michalak Izabela","Witkowska Zuzanna","16"
"Michalak Izabela","Kania Małgorzata","4"
"Michalak Izabela","Witek-Krowiak Anna","22"
"Michalak Izabela","Hoffmann Krystyna","1"
"Michalak Izabela","Podstawczyk Daria Anna","7"
"Michalak Izabela","Sówka Izabela","4"
"Michalak Izabela","Mironiuk Małgorzata","3"
"Michalak Izabela","Michalak Izabela","69"
"Michalak Izabela","Olsztyńska-Janus Sylwia","3"
"Michalak Izabela","Łabowska Magdalena Beata","1"
"Michalak Izabela","Pacholska Paulina","2"
"Michalak Izabela","Donesz-Sikorska Anna","2"
"Michalak Izabela","Szymczyk-Zió?kowska Patrycja","1"
"Michalak Izabela","Gąsior-Głogowska Marlena","1"
"Michalak Izabela","Mokrzycki Jakub","1"
"Michalak Izabela","Bastrzyk Anna","1"
"Michalak Izabela","Lipínski Józef","1"
"Michalak Izabela","Rosienkiewicz Maria","1"
"Michalak Izabela","Krzak Justyna","2"
"Michalak Izabela","Lorenc-Grabowska Ewa","1"
"Michalak Izabela","Arik Pelin","1"
"Michalak Izabela","Dziergowska Katarzyna","1"
"Michalak Izabela","Miller Urszula","3"
"Michalak Izabela","Chlebus Edward","1"
"Michalak Izabela","Polowczyk Izabela","1"
"Michalak Izabela","Kmiecik Barbara","1"
"Michalak Izabela","Ziółkowski Grzegorz","1"
"Michalak Izabela","Niemczyk Katarzyna","1"
"Michalak Izabela","Gryglewicz Graz̊yna","1"
"Michalak Izabela","Komorowska MaŁgorzata","1"
"Michalak Izabela","Rutkowski Piotr","1"
"Michalak Izabela","Szymborska Katarzyna","1"
"Michalak Izabela","Lewandowski Daniel","2"
"Michalak Izabela","Cyganowski Piotr","1"
"Michalak Izabela","Sawicki R.","1"
"Arik Pelin","Michalak Izabela","2"
"Mokrzycki Jakub","Michalak Izabela","2"
"Pacyga Pawel","Michalak Izabela","2"
"Kryszak Bartłomiej","Michalak Izabela","1"
"Ligas Bartosz","Michalak Izabela","1"
"Izydorczyk Grzegorz","Michalak Izabela","3"
"Skrzypczak Dawid","Michalak Izabela","3"
"Pokomeda Karol","Michalak Izabela","1"
"Ziółkowski Grzegorz","Michalak Izabela","1"
"Detyna Jerzy","Michalak Izabela","4"
"Samoraj Mateusz","Michalak Izabela","15"
"Chȩcmanowski Jacek Grzegorz","Michalak Izabela","1"
"Szustakiewicz Konrad","Michalak Izabela","1"
"Tuhy Łukasz","Michalak Izabela","20"
"Rutkowski Piotr","Michalak Izabela","2"
"Szczygieł Bogdan","Michalak Izabela","1"
"Tylus W.","Michalak Izabela","1"
"Wotowlec Paulina","Michalak Izabela","1"
"Pacholska Paulina","Michalak Izabela","1"
"Bartniczak Annika","Michalak Izabela","1"
"Niemczyk Katarzyna","Michalak Izabela","2"
"Kocek Daria","Michalak Izabela","2"
"Łabowska Magdalena Beata","Michalak Izabela","1"
"Baśladyńska Sylwia","Michalak Izabela","5"
"Pawlaczyk-Graja Izabela","Michalak Izabela","1"
"Mironiuk Małgorzata","Michalak Izabela","7"
"Miller Urszula","Michalak Izabela","1"
"WoŁowiec Paulina","Michalak Izabela","6"
"Nikodem A.","Michalak Izabela","1"
